acm_id,Full.Name,Home.Address,School.Address,School,Commute.Time,Mode,Stutus,Commute.Rank
30,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,27.98333333,driving,OK,8
30,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,29.16666667,driving,OK,9
30,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,30.1,driving,OK,10
30,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,34.46666667,driving,OK,11
30,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,42.08333333,driving,OK,12
30,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,45.95,driving,OK,13
30,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,47.38333333,driving,OK,14
30,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,48.4,driving,OK,15
30,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,50.13333333,driving,OK,16
30,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,51.06666667,driving,OK,17
30,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,52.26666667,driving,OK,18
30,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,52.4,driving,OK,19
30,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,53.6,driving,OK,20
30,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,54.76666667,driving,OK,21
30,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,56.28333333,driving,OK,22
30,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,57.21666667,driving,OK,23
30,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,57.3,driving,OK,24
30,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,59.7,driving,OK,25
30,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,69.73333333,driving,OK,26
31,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,16.93333333,driving,OK,1
31,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,18.55,driving,OK,2
31,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,19.5,driving,OK,3
31,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,20.6,driving,OK,4
31,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,21.26666667,driving,OK,5
31,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,21.43333333,driving,OK,6
31,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,22.08333333,driving,OK,7
31,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,24,driving,OK,8
31,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,25.58333333,driving,OK,9
31,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,25.93333333,driving,OK,10
31,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,29.83333333,driving,OK,11
31,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,30.7,driving,OK,12
31,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,31.5,driving,OK,13
31,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,34.66666667,driving,OK,14
31,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,36.28333333,driving,OK,15
31,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,36.91666667,driving,OK,16
31,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,36.95,driving,OK,17
31,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,37,driving,OK,18
31,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,37.73333333,driving,OK,19
31,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,38.03333333,driving,OK,20
31,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,38.18333333,driving,OK,21
31,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,38.86666667,driving,OK,22
31,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,41.86666667,driving,OK,23
31,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,41.91666667,driving,OK,24
31,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,43.75,driving,OK,25
31,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,54.85,driving,OK,26
32,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,47.88333333,driving,OK,1
32,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,50.18333333,driving,OK,2
32,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,51.85,driving,OK,3
32,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,53.43333333,driving,OK,4
32,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,56.36666667,driving,OK,5
32,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,56.63333333,driving,OK,6
32,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,57.88333333,driving,OK,7
32,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,58.66666667,driving,OK,8
32,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,60.23333333,driving,OK,9
32,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,60.26666667,driving,OK,10
32,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,62.65,driving,OK,11
32,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,63.21666667,driving,OK,12
32,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,63.93333333,driving,OK,13
32,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,66.45,driving,OK,14
32,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,66.48333333,driving,OK,15
32,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,66.7,driving,OK,16
32,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,67.63333333,driving,OK,17
32,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,67.95,driving,OK,18
32,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,69.06666667,driving,OK,19
32,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,71.85,driving,OK,20
32,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,73,driving,OK,21
32,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,73.15,driving,OK,22
32,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,73.71666667,driving,OK,23
32,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,74.36666667,driving,OK,24
32,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,74.55,driving,OK,25
32,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,81.61666667,driving,OK,26
33,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,24.46666667,driving,OK,1
33,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,26.11666667,driving,OK,2
33,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,27.96666667,driving,OK,3
33,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,30.73333333,driving,OK,4
33,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,34.25,driving,OK,5
33,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,34.35,driving,OK,6
33,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,34.43333333,driving,OK,7
33,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,34.76666667,driving,OK,8
33,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,35.11666667,driving,OK,9
33,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,36.03333333,driving,OK,10
33,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,38.03333333,driving,OK,11
33,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,38.33333333,driving,OK,12
33,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,38.7,driving,OK,13
33,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,39.5,driving,OK,14
33,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,39.83333333,driving,OK,15
33,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,40.6,driving,OK,16
33,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,43.2,driving,OK,17
33,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,44.21666667,driving,OK,18
33,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,44.43333333,driving,OK,19
33,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,44.76666667,driving,OK,20
33,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,44.98333333,driving,OK,21
33,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,47.1,driving,OK,22
33,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,48.1,driving,OK,23
33,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,49.16666667,driving,OK,24
33,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,54.66666667,driving,OK,25
33,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,61.56666667,driving,OK,26
34,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,5.766666667,driving,OK,1
34,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,9.25,driving,OK,2
34,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,13.6,driving,OK,3
34,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,16.83333333,driving,OK,4
34,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,21.23333333,driving,OK,5
34,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,23.55,driving,OK,6
34,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,24.38333333,driving,OK,7
34,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,24.51666667,driving,OK,8
34,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,24.65,driving,OK,9
34,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,24.8,driving,OK,10
34,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,38.2,driving,OK,11
34,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,40.86666667,driving,OK,12
34,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,41.21666667,driving,OK,13
34,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,43.56666667,driving,OK,14
34,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,45.2,driving,OK,15
34,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,47.41666667,driving,OK,16
34,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,47.63333333,driving,OK,17
34,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,47.73333333,driving,OK,18
34,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,48.3,driving,OK,19
34,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,48.96666667,driving,OK,20
34,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,49.38333333,driving,OK,21
34,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,52.26666667,driving,OK,22
34,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,52.7,driving,OK,23
34,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,53.35,driving,OK,24
34,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,53.51666667,driving,OK,25
34,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,65.58333333,driving,OK,26
35,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,10.9,driving,OK,1
35,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,11.38333333,driving,OK,2
35,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,14.06666667,driving,OK,3
35,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,14.88333333,driving,OK,4
35,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,18.45,driving,OK,5
35,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,20.38333333,driving,OK,6
35,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,21.31666667,driving,OK,7
35,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,21.46666667,driving,OK,8
35,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,21.65,driving,OK,9
35,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,22.15,driving,OK,10
35,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,34.78333333,driving,OK,11
35,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,39.91666667,driving,OK,12
35,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,40.48333333,driving,OK,13
35,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,40.68333333,driving,OK,14
35,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,43.51666667,driving,OK,15
35,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,44.93333333,driving,OK,16
35,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,45.13333333,driving,OK,17
35,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,45.31666667,driving,OK,18
35,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,46.21666667,driving,OK,19
35,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,47.95,driving,OK,20
35,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,48.2,driving,OK,21
35,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,49.1,driving,OK,22
35,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,49.28333333,driving,OK,23
35,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,49.85,driving,OK,24
35,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,51.01666667,driving,OK,25
35,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,63.56666667,driving,OK,26
36,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3.9,driving,OK,1
36,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,8.283333333,driving,OK,2
36,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,8.75,driving,OK,3
36,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,9.233333333,driving,OK,4
36,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,9.883333333,driving,OK,5
36,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,10.13333333,driving,OK,6
36,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,10.28333333,driving,OK,7
36,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,11.23333333,driving,OK,8
36,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,13.51666667,driving,OK,9
36,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,16.05,driving,OK,10
36,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,16.2,driving,OK,11
36,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,17.78333333,driving,OK,12
36,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,18.18333333,driving,OK,13
36,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,22.7,driving,OK,14
36,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,26.33333333,driving,OK,15
36,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,32.31666667,driving,OK,16
36,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,33.73333333,driving,OK,17
36,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,34.81666667,driving,OK,18
36,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,35.65,driving,OK,19
36,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,38.63333333,driving,OK,20
36,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,46.73333333,driving,OK,21
36,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,46.98333333,driving,OK,22
36,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,49.08333333,driving,OK,23
36,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,49.63333333,driving,OK,24
36,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,54.65,driving,OK,25
36,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,56.58333333,driving,OK,26
37,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,11.21666667,driving,OK,1
37,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,32.11666667,driving,OK,2
37,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,40.21666667,driving,OK,3
37,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,50.75,driving,OK,4
37,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,50.95,driving,OK,5
37,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,53.31666667,driving,OK,6
37,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,53.46666667,driving,OK,7
37,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,54.46666667,driving,OK,8
37,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,55.98333333,driving,OK,9
37,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,56.53333333,driving,OK,10
37,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,56.68333333,driving,OK,11
37,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,58.25,driving,OK,12
37,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,58.78333333,driving,OK,13
37,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,61.86666667,driving,OK,14
37,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,64.6,driving,OK,15
37,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,65.33333333,driving,OK,16
37,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,66.53333333,driving,OK,17
37,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,67.16666667,driving,OK,18
37,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,69.25,driving,OK,19
37,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,69.3,driving,OK,20
37,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,69.91666667,driving,OK,21
37,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,70.65,driving,OK,22
37,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,75.68333333,driving,OK,23
37,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,76.23333333,driving,OK,24
37,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,78.81666667,driving,OK,25
37,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,89.61666667,driving,OK,26
38,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,31.31666667,driving,OK,1
38,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,32.01666667,driving,OK,2
38,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,33.86666667,driving,OK,3
38,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,34.08333333,driving,OK,4
38,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,34.85,driving,OK,5
38,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,35.21666667,driving,OK,6
38,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,35.85,driving,OK,7
38,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,35.88333333,driving,OK,8
38,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,35.93333333,driving,OK,9
38,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,36.16666667,driving,OK,10
38,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,36.25,driving,OK,11
38,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,36.9,driving,OK,12
38,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,36.95,driving,OK,13
38,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,36.95,driving,OK,13
38,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,37.18333333,driving,OK,15
38,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,37.76666667,driving,OK,16
38,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,41.03333333,driving,OK,17
38,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,41.33333333,driving,OK,18
38,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,43.33333333,driving,OK,19
38,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,43.51666667,driving,OK,20
38,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,46.66666667,driving,OK,21
38,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,46.96666667,driving,OK,22
38,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,48.65,driving,OK,23
38,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,57.65,driving,OK,24
38,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,69.58333333,driving,OK,25
38,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,71.43333333,driving,OK,26
39,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,5.233333333,driving,OK,1
39,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,7.933333333,driving,OK,2
39,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,8.033333333,driving,OK,3
39,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,8.266666667,driving,OK,4
39,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,10.08333333,driving,OK,5
39,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,20.48333333,driving,OK,6
39,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,22.85,driving,OK,7
39,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,22.95,driving,OK,8
39,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,23.03333333,driving,OK,9
39,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,23.03333333,driving,OK,9
39,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,23.36666667,driving,OK,11
39,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,25.4,driving,OK,12
39,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,26.78333333,driving,OK,13
39,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,27.1,driving,OK,14
39,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,27.73333333,driving,OK,15
39,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,28.61666667,driving,OK,16
39,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,30.28333333,driving,OK,17
39,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,30.45,driving,OK,18
39,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,32.2,driving,OK,19
39,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,32.21666667,driving,OK,20
39,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,33.28333333,driving,OK,21
39,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,36.36666667,driving,OK,22
39,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,37.08333333,driving,OK,23
39,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,40.05,driving,OK,24
39,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,48.13333333,driving,OK,25
39,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,49.2,driving,OK,26
40,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,20.45,driving,OK,1
40,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,31.91666667,driving,OK,2
40,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,32.3,driving,OK,3
40,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,32.91666667,driving,OK,4
40,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,33.45,driving,OK,5
40,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,33.66666667,driving,OK,6
