acm_id,Full.Name,Home.Address,School.Address,School,Commute.Time,Mode,Stutus,Commute.Rank
66,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1693,driving,OK,3
66,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1792,driving,OK,4
66,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1927,driving,OK,5
66,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2031,driving,OK,6
66,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2079,driving,OK,7
66,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2138,driving,OK,8
66,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2139,driving,OK,9
66,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2209,driving,OK,10
66,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2218,driving,OK,11
66,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2250,driving,OK,12
66,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2301,driving,OK,13
66,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2540,driving,OK,14
66,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2582,driving,OK,15
66,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2646,driving,OK,16
66,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2731,driving,OK,17
66,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2802,driving,OK,18
66,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2830,driving,OK,19
66,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2886,driving,OK,20
66,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2917,driving,OK,21
66,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3044,driving,OK,22
66,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3066,driving,OK,23
66,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3176,driving,OK,24
66,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3585,driving,OK,25
66,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4014,driving,OK,26
67,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1856,driving,OK,1
67,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1955,driving,OK,2
67,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1956,driving,OK,3
67,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1972,driving,OK,4
67,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1984,driving,OK,5
67,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2019,driving,OK,6
67,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2036,driving,OK,7
67,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2221,driving,OK,8
67,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2742,driving,OK,9
67,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2806,driving,OK,10
67,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2832,driving,OK,11
67,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2997,driving,OK,12
67,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3124,driving,OK,13
67,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,3145,driving,OK,14
67,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3151,driving,OK,15
67,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3200,driving,OK,16
67,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3260,driving,OK,17
67,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,3261,driving,OK,18
67,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3345,driving,OK,19
67,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3390,driving,OK,20
67,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3439,driving,OK,21
67,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,3466,driving,OK,22
67,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3489,driving,OK,23
67,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3748,driving,OK,24
67,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3840,driving,OK,25
67,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3868,driving,OK,26
68,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,523,driving,OK,1
68,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,721,driving,OK,2
68,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,766,driving,OK,3
68,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,778,driving,OK,4
68,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,822,driving,OK,5
68,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,890,driving,OK,6
68,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,909,driving,OK,7
68,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,995,driving,OK,8
68,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1016,driving,OK,9
68,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1019,driving,OK,10
68,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1084,driving,OK,11
68,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1087,driving,OK,12
68,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1107,driving,OK,13
68,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1329,driving,OK,14
68,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1472,driving,OK,15
68,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1778,driving,OK,16
68,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1937,driving,OK,17
68,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2013,driving,OK,18
68,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2190,driving,OK,19
68,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2376,driving,OK,20
68,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2804,driving,OK,21
68,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2840,driving,OK,22
68,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3072,driving,OK,23
68,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3345,driving,OK,24
68,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3424,driving,OK,25
68,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3456,driving,OK,26
69,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,883,driving,OK,1
69,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1111,driving,OK,2
69,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1219,driving,OK,3
69,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1295,driving,OK,4
69,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1374,driving,OK,5
69,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1528,driving,OK,6
69,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1530,driving,OK,7
69,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1550,driving,OK,8
69,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1688,driving,OK,9
69,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1776,driving,OK,10
69,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1799,driving,OK,11
69,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1914,driving,OK,12
69,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2003,driving,OK,13
69,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2136,driving,OK,14
69,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2237,driving,OK,15
69,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2238,driving,OK,16
69,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2301,driving,OK,17
69,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2330,driving,OK,18
69,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2386,driving,OK,19
69,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2487,driving,OK,20
69,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3003,driving,OK,21
69,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3042,driving,OK,22
69,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3091,driving,OK,23
69,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3602,driving,OK,24
69,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,4206,driving,OK,25
69,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4321,driving,OK,26
70,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,171,driving,OK,1
70,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,188,driving,OK,2
70,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,192,driving,OK,3
70,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,346,driving,OK,4
70,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,364,driving,OK,5
70,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1232,driving,OK,6
70,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1246,driving,OK,7
70,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1422,driving,OK,8
70,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1441,driving,OK,9
70,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1556,driving,OK,10
70,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1603,driving,OK,11
70,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1621,driving,OK,12
70,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,1768,driving,OK,13
70,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1799,driving,OK,14
70,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1839,driving,OK,15
70,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1890,driving,OK,16
70,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1979,driving,OK,17
70,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1983,driving,OK,18
70,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2032,driving,OK,19
70,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2123,driving,OK,20
70,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2161,driving,OK,21
70,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2243,driving,OK,22
70,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2358,driving,OK,23
70,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2513,driving,OK,24
70,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2838,driving,OK,25
70,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3117,driving,OK,26
71,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,481,driving,OK,1
71,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,602,driving,OK,2
71,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,725,driving,OK,3
71,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,982,driving,OK,4
71,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1010,driving,OK,5
71,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1136,driving,OK,6
71,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1246,driving,OK,7
71,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1249,driving,OK,8
71,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1252,driving,OK,9
71,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1300,driving,OK,10
71,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2223,driving,OK,11
71,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2423,driving,OK,12
71,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2505,driving,OK,13
71,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2520,driving,OK,14
71,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2546,driving,OK,15
71,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2689,driving,OK,16
71,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2693,driving,OK,17
71,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2729,driving,OK,18
71,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2812,driving,OK,19
71,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2863,driving,OK,20
71,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2915,driving,OK,21
71,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3029,driving,OK,22
71,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3036,driving,OK,23
71,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3097,driving,OK,24
71,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3181,driving,OK,25
71,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3909,driving,OK,26
72,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,497,driving,OK,1
72,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,839,driving,OK,2
72,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1105,driving,OK,3
72,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1106,driving,OK,4
72,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1186,driving,OK,5
72,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1316,driving,OK,6
72,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1346,driving,OK,7
72,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1471,driving,OK,8
72,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1492,driving,OK,9
72,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1715,driving,OK,10
72,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1832,driving,OK,11
72,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1911,driving,OK,12
72,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1923,driving,OK,13
72,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1976,driving,OK,14
72,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1995,driving,OK,15
72,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2054,driving,OK,16
72,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2096,driving,OK,17
72,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2124,driving,OK,18
72,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2241,driving,OK,19
72,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2343,driving,OK,20
72,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2663,driving,OK,21
72,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2734,driving,OK,22
72,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2929,driving,OK,23
72,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3307,driving,OK,24
72,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3915,driving,OK,25
72,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4243,driving,OK,26
73,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,355,driving,OK,1
73,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,414,driving,OK,2
73,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,448,driving,OK,3
73,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,536,driving,OK,4
73,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,710,driving,OK,5
73,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1207,driving,OK,6
73,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1270,driving,OK,7
73,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1321,driving,OK,8
73,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1328,driving,OK,9
73,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1520,driving,OK,10
73,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1521,driving,OK,11
73,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1527,driving,OK,12
73,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1604,driving,OK,13
73,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1636,driving,OK,14
73,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1665,driving,OK,15
73,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1690,driving,OK,16
73,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1718,driving,OK,17
73,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1748,driving,OK,18
73,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1907,driving,OK,19
73,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1955,driving,OK,20
73,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2097,driving,OK,21
73,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2158,driving,OK,22
73,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2217,driving,OK,23
73,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2442,driving,OK,24
73,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2785,driving,OK,25
73,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2867,driving,OK,26
74,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,227,driving,OK,1
74,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,547,driving,OK,2
74,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,597,driving,OK,3
74,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,666,driving,OK,4
74,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,814,driving,OK,5
74,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,830,driving,OK,6
74,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,995,driving,OK,7
74,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1013,driving,OK,8
74,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1022,driving,OK,9
74,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1082,driving,OK,10
74,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1153,driving,OK,11
74,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1277,driving,OK,12
74,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1281,driving,OK,13
